-,-,-,-,-,-,-,-,-,-,-,-
533,QPCR_PREP,----------,Plate_Samples_3,C5,Plate_qPCR,E10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
534,QPCR_PREP,----------,Plate_Samples_4,C5,Plate_qPCR,F10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
535,QPCR_PREP,----------,Plate_Samples_3,D5,Plate_qPCR,G10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
536,QPCR_PREP,----------,Plate_Samples_4,D5,Plate_qPCR,H10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
537,QPCR_PREP,----------,Plate_Samples_3,E5,Plate_qPCR,I10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
538,QPCR_PREP,----------,Plate_Samples_4,E5,Plate_qPCR,J10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
539,QPCR_PREP,----------,Plate_Samples_3,F5,Plate_qPCR,K10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
540,QPCR_PREP,----------,Plate_Samples_4,F5,Plate_qPCR,L10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
541,QPCR_PREP,----------,Plate_Samples_3,G5,Plate_qPCR,M10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
542,QPCR_PREP,----------,Plate_Samples_4,G5,Plate_qPCR,N10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
543,QPCR_PREP,----------,Plate_Samples_3,H5,Plate_qPCR,O10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
544,QPCR_PREP,----------,Plate_Samples_4,H5,Plate_qPCR,P10,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
545,QPCR_PREP,----------,Plate_Samples_1,A6,Plate_qPCR,A11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
546,QPCR_PREP,----------,Plate_Samples_2,A6,Plate_qPCR,B11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
547,QPCR_PREP,----------,Plate_Samples_1,B6,Plate_qPCR,C11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
548,QPCR_PREP,----------,Plate_Samples_2,B6,Plate_qPCR,D11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
549,QPCR_PREP,----------,Plate_Samples_1,C6,Plate_qPCR,E11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
550,QPCR_PREP,----------,Plate_Samples_2,C6,Plate_qPCR,F11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
551,QPCR_PREP,----------,Plate_Samples_1,D6,Plate_qPCR,G11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
552,QPCR_PREP,----------,Plate_Samples_2,D6,Plate_qPCR,H11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
553,QPCR_PREP,----------,Plate_Samples_1,E6,Plate_qPCR,I11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
554,QPCR_PREP,----------,Plate_Samples_2,E6,Plate_qPCR,J11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
555,QPCR_PREP,----------,Plate_Samples_1,F6,Plate_qPCR,K11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
556,QPCR_PREP,----------,Plate_Samples_2,F6,Plate_qPCR,L11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
557,QPCR_PREP,----------,Plate_Samples_1,G6,Plate_qPCR,M11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
558,QPCR_PREP,----------,Plate_Samples_2,G6,Plate_qPCR,N11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
559,QPCR_PREP,----------,Plate_Samples_1,H6,Plate_qPCR,O11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
560,QPCR_PREP,----------,Plate_Samples_2,H6,Plate_qPCR,P11,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
561,QPCR_PREP,----------,Plate_Samples_3,A6,Plate_qPCR,A12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
562,QPCR_PREP,----------,Plate_Samples_4,A6,Plate_qPCR,B12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
563,QPCR_PREP,----------,Plate_Samples_3,B6,Plate_qPCR,C12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
564,QPCR_PREP,----------,Plate_Samples_4,B6,Plate_qPCR,D12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
565,QPCR_PREP,----------,Plate_Samples_3,C6,Plate_qPCR,E12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
566,QPCR_PREP,----------,Plate_Samples_4,C6,Plate_qPCR,F12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
567,QPCR_PREP,----------,Plate_Samples_3,D6,Plate_qPCR,G12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
568,QPCR_PREP,----------,Plate_Samples_4,D6,Plate_qPCR,H12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
569,QPCR_PREP,----------,Plate_Samples_3,E6,Plate_qPCR,I12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
570,QPCR_PREP,----------,Plate_Samples_4,E6,Plate_qPCR,J12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
571,QPCR_PREP,----------,Plate_Samples_3,F6,Plate_qPCR,K12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
572,QPCR_PREP,----------,Plate_Samples_4,F6,Plate_qPCR,L12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
573,QPCR_PREP,----------,Plate_Samples_3,G6,Plate_qPCR,M12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
574,QPCR_PREP,----------,Plate_Samples_4,G6,Plate_qPCR,N12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
575,QPCR_PREP,----------,Plate_Samples_3,H6,Plate_qPCR,O12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
576,QPCR_PREP,----------,Plate_Samples_4,H6,Plate_qPCR,P12,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
577,QPCR_PREP,----------,Plate_Samples_1,A7,Plate_qPCR,A13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
578,QPCR_PREP,----------,Plate_Samples_2,A7,Plate_qPCR,B13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
579,QPCR_PREP,----------,Plate_Samples_1,B7,Plate_qPCR,C13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
580,QPCR_PREP,----------,Plate_Samples_2,B7,Plate_qPCR,D13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
581,QPCR_PREP,----------,Plate_Samples_1,C7,Plate_qPCR,E13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
582,QPCR_PREP,----------,Plate_Samples_2,C7,Plate_qPCR,F13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
583,QPCR_PREP,----------,Plate_Samples_1,D7,Plate_qPCR,G13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
584,QPCR_PREP,----------,Plate_Samples_2,D7,Plate_qPCR,H13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
585,QPCR_PREP,----------,Plate_Samples_1,E7,Plate_qPCR,I13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
586,QPCR_PREP,----------,Plate_Samples_2,E7,Plate_qPCR,J13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
587,QPCR_PREP,----------,Plate_Samples_1,F7,Plate_qPCR,K13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
588,QPCR_PREP,----------,Plate_Samples_2,F7,Plate_qPCR,L13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
589,QPCR_PREP,----------,Plate_Samples_1,G7,Plate_qPCR,M13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
590,QPCR_PREP,----------,Plate_Samples_2,G7,Plate_qPCR,N13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
591,QPCR_PREP,----------,Plate_Samples_1,H7,Plate_qPCR,O13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
592,QPCR_PREP,----------,Plate_Samples_2,H7,Plate_qPCR,P13,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
593,QPCR_PREP,----------,Plate_Samples_3,A7,Plate_qPCR,A14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
594,QPCR_PREP,----------,Plate_Samples_4,A7,Plate_qPCR,B14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
595,QPCR_PREP,----------,Plate_Samples_3,B7,Plate_qPCR,C14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
596,QPCR_PREP,----------,Plate_Samples_4,B7,Plate_qPCR,D14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
597,QPCR_PREP,----------,Plate_Samples_3,C7,Plate_qPCR,E14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
598,QPCR_PREP,----------,Plate_Samples_4,C7,Plate_qPCR,F14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
599,QPCR_PREP,----------,Plate_Samples_3,D7,Plate_qPCR,G14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
600,QPCR_PREP,----------,Plate_Samples_4,D7,Plate_qPCR,H14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
601,QPCR_PREP,----------,Plate_Samples_3,E7,Plate_qPCR,I14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
602,QPCR_PREP,----------,Plate_Samples_4,E7,Plate_qPCR,J14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
603,QPCR_PREP,----------,Plate_Samples_3,F7,Plate_qPCR,K14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
604,QPCR_PREP,----------,Plate_Samples_4,F7,Plate_qPCR,L14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
605,QPCR_PREP,----------,Plate_Samples_3,G7,Plate_qPCR,M14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
606,QPCR_PREP,----------,Plate_Samples_4,G7,Plate_qPCR,N14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
607,QPCR_PREP,----------,Plate_Samples_3,H7,Plate_qPCR,O14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
608,QPCR_PREP,----------,Plate_Samples_4,H7,Plate_qPCR,P14,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
609,QPCR_PREP,----------,Plate_Samples_1,A8,Plate_qPCR,A15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
610,QPCR_PREP,----------,Plate_Samples_2,A8,Plate_qPCR,B15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
611,QPCR_PREP,----------,Plate_Samples_1,B8,Plate_qPCR,C15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
612,QPCR_PREP,----------,Plate_Samples_2,B8,Plate_qPCR,D15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
613,QPCR_PREP,----------,Plate_Samples_1,C8,Plate_qPCR,E15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
614,QPCR_PREP,----------,Plate_Samples_2,C8,Plate_qPCR,F15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
615,QPCR_PREP,----------,Plate_Samples_1,D8,Plate_qPCR,G15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
616,QPCR_PREP,----------,Plate_Samples_2,D8,Plate_qPCR,H15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
617,QPCR_PREP,----------,Plate_Samples_1,E8,Plate_qPCR,I15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
618,QPCR_PREP,----------,Plate_Samples_2,E8,Plate_qPCR,J15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
619,QPCR_PREP,----------,Plate_Samples_1,F8,Plate_qPCR,K15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
620,QPCR_PREP,----------,Plate_Samples_2,F8,Plate_qPCR,L15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
621,QPCR_PREP,----------,Plate_Samples_1,G8,Plate_qPCR,M15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
622,QPCR_PREP,----------,Plate_Samples_2,G8,Plate_qPCR,N15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
623,QPCR_PREP,----------,Plate_Samples_1,H8,Plate_qPCR,O15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
624,QPCR_PREP,----------,Plate_Samples_2,H8,Plate_qPCR,P15,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
625,QPCR_PREP,----------,Plate_Samples_3,A8,Plate_qPCR,A16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
626,QPCR_PREP,----------,Plate_Samples_4,A8,Plate_qPCR,B16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
627,QPCR_PREP,----------,Plate_Samples_3,B8,Plate_qPCR,C16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
628,QPCR_PREP,----------,Plate_Samples_4,B8,Plate_qPCR,D16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
629,QPCR_PREP,----------,Plate_Samples_3,C8,Plate_qPCR,E16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
630,QPCR_PREP,----------,Plate_Samples_4,C8,Plate_qPCR,F16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
631,QPCR_PREP,----------,Plate_Samples_3,D8,Plate_qPCR,G16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
632,QPCR_PREP,----------,Plate_Samples_4,D8,Plate_qPCR,H16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
633,QPCR_PREP,----------,Plate_Samples_3,E8,Plate_qPCR,I16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
634,QPCR_PREP,----------,Plate_Samples_4,E8,Plate_qPCR,J16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
635,QPCR_PREP,----------,Plate_Samples_3,F8,Plate_qPCR,K16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
636,QPCR_PREP,----------,Plate_Samples_4,F8,Plate_qPCR,L16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
637,QPCR_PREP,----------,Plate_Samples_3,G8,Plate_qPCR,M16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
638,QPCR_PREP,----------,Plate_Samples_4,G8,Plate_qPCR,N16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
639,QPCR_PREP,----------,Plate_Samples_3,H8,Plate_qPCR,O16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
640,QPCR_PREP,----------,Plate_Samples_4,H8,Plate_qPCR,P16,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
641,QPCR_PREP,----------,Plate_Samples_1,A9,Plate_qPCR,A17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
642,QPCR_PREP,----------,Plate_Samples_2,A9,Plate_qPCR,B17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
643,QPCR_PREP,----------,Plate_Samples_1,B9,Plate_qPCR,C17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
644,QPCR_PREP,----------,Plate_Samples_2,B9,Plate_qPCR,D17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
645,QPCR_PREP,----------,Plate_Samples_1,C9,Plate_qPCR,E17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
646,QPCR_PREP,----------,Plate_Samples_2,C9,Plate_qPCR,F17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
647,QPCR_PREP,----------,Plate_Samples_1,D9,Plate_qPCR,G17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
648,QPCR_PREP,----------,Plate_Samples_2,D9,Plate_qPCR,H17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
649,QPCR_PREP,----------,Plate_Samples_1,E9,Plate_qPCR,I17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
650,QPCR_PREP,----------,Plate_Samples_2,E9,Plate_qPCR,J17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
651,QPCR_PREP,----------,Plate_Samples_1,F9,Plate_qPCR,K17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
652,QPCR_PREP,----------,Plate_Samples_2,F9,Plate_qPCR,L17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
653,QPCR_PREP,----------,Plate_Samples_1,G9,Plate_qPCR,M17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
654,QPCR_PREP,----------,Plate_Samples_2,G9,Plate_qPCR,N17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
655,QPCR_PREP,----------,Plate_Samples_1,H9,Plate_qPCR,O17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
656,QPCR_PREP,----------,Plate_Samples_2,H9,Plate_qPCR,P17,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
657,QPCR_PREP,----------,Plate_Samples_3,A9,Plate_qPCR,A18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
658,QPCR_PREP,----------,Plate_Samples_4,A9,Plate_qPCR,B18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
659,QPCR_PREP,----------,Plate_Samples_3,B9,Plate_qPCR,C18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
660,QPCR_PREP,----------,Plate_Samples_4,B9,Plate_qPCR,D18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
661,QPCR_PREP,----------,Plate_Samples_3,C9,Plate_qPCR,E18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
662,QPCR_PREP,----------,Plate_Samples_4,C9,Plate_qPCR,F18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
663,QPCR_PREP,----------,Plate_Samples_3,D9,Plate_qPCR,G18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
664,QPCR_PREP,----------,Plate_Samples_4,D9,Plate_qPCR,H18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
665,QPCR_PREP,----------,Plate_Samples_3,E9,Plate_qPCR,I18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
666,QPCR_PREP,----------,Plate_Samples_4,E9,Plate_qPCR,J18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
667,QPCR_PREP,----------,Plate_Samples_3,F9,Plate_qPCR,K18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
668,QPCR_PREP,----------,Plate_Samples_4,F9,Plate_qPCR,L18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
669,QPCR_PREP,----------,Plate_Samples_3,G9,Plate_qPCR,M18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
670,QPCR_PREP,----------,Plate_Samples_4,G9,Plate_qPCR,N18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
671,QPCR_PREP,----------,Plate_Samples_3,H9,Plate_qPCR,O18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
672,QPCR_PREP,----------,Plate_Samples_4,H9,Plate_qPCR,P18,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
673,QPCR_PREP,----------,Plate_Samples_1,A10,Plate_qPCR,A19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
674,QPCR_PREP,----------,Plate_Samples_2,A10,Plate_qPCR,B19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
675,QPCR_PREP,----------,Plate_Samples_1,B10,Plate_qPCR,C19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
676,QPCR_PREP,----------,Plate_Samples_2,B10,Plate_qPCR,D19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
677,QPCR_PREP,----------,Plate_Samples_1,C10,Plate_qPCR,E19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
678,QPCR_PREP,----------,Plate_Samples_2,C10,Plate_qPCR,F19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
679,QPCR_PREP,----------,Plate_Samples_1,D10,Plate_qPCR,G19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
680,QPCR_PREP,----------,Plate_Samples_2,D10,Plate_qPCR,H19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
681,QPCR_PREP,----------,Plate_Samples_1,E10,Plate_qPCR,I19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
682,QPCR_PREP,----------,Plate_Samples_2,E10,Plate_qPCR,J19,6/22/2020 10:13,dpmci,E337,"['primers', 'probes', 'mastermix', 'positive control']","['0','0','0','0']"
